row_id,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11
110,-8.80838583268663,-0.32399137346067114,-4.032750977249048,-0.8864628169748742,-2.7071874899989616,2.36236745798192,2.01439847023071,-0.6541884885900281,-1.871560776062817,1.60973916987514,0.09808156479196728,0.5716491823998684
115,-1.7755947830662548,-0.4434485202308766,4.309041255034628,-4.170910795585922,2.3728036991953094,-3.1484054102850276,-0.3577638036771791,-0.4192136357815986,-4.15758877267359,0.7847695070822418,0.4734289932689088,-0.5773459921999401
129,-0.2247380701162441,-0.3059887122652514,0.8973849120951027,2.481317407461897,1.2852761771368335,0.936535412667621,-2.8953082826797236,-0.82461183673488,-1.106085398384209,1.6762898500464554,-0.19521639928635293,-0.21065275067635636
133,-1.5328391097094531,1.5753841365731325,-0.3146924870029142,-0.3777137085671104,-0.41922604975851974,1.880603727616825,-0.2818165400638669,-1.4785347712090167,0.41753506107368155,0.08909166950087113,-0.10549488494096693,-0.40209232346165047
136,3.1930282319886825,2.806847272388846,-0.05972663811313003,1.0862038672907917,-1.1909407599036774,-1.3394076801914356,3.4092163310943797,-0.6533114203930237,2.3656268677366157,0.3197564055157712,-0.33615166465005714,-0.056494198874139645
137,-0.7476264756047617,2.9154529100255897,-3.1928624330829964,-0.5995962027622644,-0.9886654576153338,2.202720733215403,-1.812869215128224,-1.0782767555558648,0.3906088300389575,-2.2960441346146134,0.18144268874823338,-0.32137683317516186
139,-2.8534124692485956,0.33247203629750244,5.208709696136065,-1.5373042609757088,-2.2471975736243506,3.3043568582769303,0.7473848957678415,1.720873828138633,1.7296482284952033,1.6361197481200866,-0.1462833596266746,-0.44667799619890014
142,5.404399163072731,-0.13756161546032009,-2.4861868996512633,2.3773204852222505,0.36313311695754863,-3.84962340909035,3.157062995192527,1.9649225263292545,-0.9173804484267832,-1.615579253365847,-0.009713580846532066,0.15487439285893126
145,2.5457417869819325,0.012102450836434039,-0.4774225099120714,-1.7490062912636957,-3.11385351851683,-2.347507476867068,0.354642119250979,1.5454839102725644,-1.61117054289577,-0.429967160520763,0.1676704614739668,0.1997844732543736
148,0.7598382871773679,-3.644347371580228,2.6913481178514522,-3.077677736781889,1.9888352364668693,1.305175939694664,-1.354119768421082,1.7945959611957014,-0.09264416716465651,0.12873449956723043,0.07801748042104772,-0.33723061967215817
152,1.4141798282489502,4.925933088980034,-2.9621978286008726,-1.545392228178582,-1.5467455577978362,-4.44128464854057,2.912069402870658,-0.6468260955621364,1.233294689401085,-2.3950601271754977,0.41860182353354963,0.23435362951029481
157,1.1335663609811037,-1.1983222746219495,2.4029514725461345,0.6208703126764851,2.2590036745864803,-4.084296286670663,0.10468268946999969,0.25714739645710755,-0.0767283722545955,-0.48852235270747146,0.3266841522421111,0.14897860871117968
178,-0.8382463250889649,0.3910150886050012,0.1810067815859145,-1.7452713787608407,-3.8902002919680143,0.30148622540547587,-0.10288925018060913,-1.7432209469321143,0.4539006172379804,0.8951796310837763,-0.19608994807674351,-0.24521784050884876
185,4.904036406449626,-2.322523086139176,1.7277388448782622,-0.2174653395306568,4.160192973674533,-0.6417409334124373,4.444868692653712,-2.5022620724562104,1.2897679923623986,-1.2974800846400336,0.9688438360889218,-0.23904974969241843
186,-3.264503518927677,4.355602840301126,2.429710255510701,-3.6709630429813966,2.1881710509409427,2.2426982287660127,0.794454717504276,0.03478368382718667,0.5583916730935841,-3.0773947081462856,0.689564443078778,0.5926558274175886
194,-1.5280904101741788,-3.064892330209207,4.835462578669239,-2.4245635883625805,3.7151552845994966,2.6933497471429106,0.5392689421081092,-1.42719871393223,-0.21931446889345368,0.34191171428887607,-0.024704792476800574,-0.05024513586077711
197,1.785609909594097,-1.475577534982395,4.714951553731894,-0.8508021057129992,0.07251017953669109,-2.301822334125346,-2.6380443954664354,0.43896743964267265,-0.22278944921384913,-0.5818950283135671,0.6101485674598075,-0.5301910759165842
200,0.9008197010715069,2.2244716496770613,-0.6870067575710141,-0.3282367184834053,-0.23860711994815528,-0.6337143825830829,1.1630552623780195,-2.5895134330278546,-1.5724823307970044,-1.380882266520032,0.5995145362740678,-0.2529316888961569
201,0.051166252485587836,-3.7004221554370234,-1.8464339111653074,1.9511276204224084,-0.4538864298914345,0.9541048276792397,-1.6915075550294205,1.621562197016245,-1.3700679229663,-0.21768764466316504,-1.1286945985427472,0.5759793768515518
204,0.21935672736113962,-0.30770221544243787,-1.8123612775607107,-1.9519658377316058,-2.825895232517875,1.9912920596803771,0.8756248372339409,-0.7957901016539444,1.0601271399802479,0.8648745837725416,0.1729463154191787,-0.09444178902867773
205,-0.6469258498057798,-3.510176130954412,1.9644642783480286,-0.015517691084911831,3.9355597772530384,2.9890107824288523,-1.4145628252879758,-1.989449463765516,-0.8028860002632812,1.3867054444739955,-0.3491099725095022,0.15949746332912026
210,-1.2290691143538934,0.22503804976159736,-3.2030359443909964,-1.0909091202483867,1.3508081531139209,0.7760623174808509,2.9155696069942545,-1.4352355046192213,-2.4822982755461593,-0.27389381128652235,-0.2929558634959893,0.22891040253632322
214,-2.279014948233506,-0.00601458010031082,-1.66149758070392,-0.15927251839346887,0.5627300755852225,-0.15718061831837848,0.8945509962469919,-3.229339343407569,1.2395425420351902,0.9989447844579735,-0.03430869481983527,-0.24788919382543217
218,1.3003464044343493,6.608721966156608,-1.563379634203296,-0.36437470420152107,2.3021327755684657,-0.032446449774354735,-0.20691402992271754,-3.6313137821736556,-3.9869487441658236,2.2002002436346286,0.22013046843560957,0.3268088137368963
234,0.8815705840574681,2.543692136182657,0.8326966073153648,-2.50536716636591,3.1471878891174376,-0.5474530830948255,-3.3700511785098537,1.0061525895597623,-0.6360430797009099,-0.3876081254007149,-0.029155290332917527,-0.5197099788373477
238,3.318337560207561,-1.0612168326392957,-1.7787358786814123,-1.149594211874242,4.388011428964032,-0.9565705395425228,-2.069926306476019,-1.810401615795889,-0.94520266485538,0.9082644220341092,-0.4907512828112187,-0.6608886948275831
259,1.6975563895679386,-2.441479112493187,-1.150148991168176,-0.27979372419783666,0.9669220073087509,-1.3459336233082786,1.5003287961276564,1.810842346526415,-1.104301694827881,-1.2756967090552278,-0.03137273236033433,-0.03964372210568312
272,2.635835298413144,0.6219387881276407,-1.121198642836017,-2.2337220928557335,2.097357006281435,3.394833718707028,-0.246579036379602,1.3922970579294691,-1.0064271931648423,1.9705795628568892,0.01583034132060629,0.037646037536577415
275,2.827709947552751,-2.4778361023928546,-3.3637126515749283,-3.650946716409106,-2.771567545707603,0.9860289024832662,-1.7696577242118874,2.1062471366550577,-0.7556874179292733,-1.9190639741579654,-0.16404573996561794,-0.4627102499739453
281,3.3050318088414326,-1.6150971845785038,-0.2834549368145709,2.7852994836395086,2.54324557125412,0.07945276643942399,0.7027202428115196,-0.6434640409209026,-0.9884250856623136,2.421166896954653,0.3335447387207602,-0.11016865116852476
282,-0.6218770064567368,-1.334250574697249,-3.8220527343307915,0.5442929801861747,2.278482305922492,4.509501698499948,2.820945835777745,1.1482874079066936,0.9097177437061892,1.910865981435371,-0.15509196394013905,0.6128409801293695
285,-3.1721530365159807,-0.7654934859719917,3.2024521663134653,-4.6535428184869145,-1.9020568308837604,-3.0803734682447526,-0.43292223021126236,1.524183474853931,1.2042775766067813,0.4142793437463128,0.2155314699369265,0.3299312187058029
288,-1.8004238308465117,1.9868512005631982,-1.0274647903946907,1.1456738445400805,-0.9548745644075478,-2.0753609436391476,0.9895239222996167,2.199164787700851,0.1543618735423567,-1.8212307535187509,0.3963619988725293,-0.1368129399073018
292,2.3702844519862634,1.4023272794111032,5.449606034065055,-0.5715571282387456,0.0613101646202798,2.265705792538348,-0.7537118595822536,-2.097650398645474,-1.1621323698036035,0.7680634323901667,-0.18470578776299862,0.09963442508323828
293,-3.167030451875922,2.5201147336243106,1.1136964615408662,1.603336661825083,0.22789597856401533,1.272281043675792,2.321972969569978,5.255455097662559,1.3078201254947674,2.312475313167402,-0.841174965459553,-0.03927158908148842
310,1.2072581323712452,0.8826027244991813,-3.320342497371706,-0.7432946055103022,-0.2715763969048174,0.9595763353746622,-0.4429514949866743,-0.24157526358319784,1.4238750916047045,1.843106422295527,-0.20195240864546363,0.10367659837933824
311,-3.9264712265664277,-2.2512716700562945,-0.19294295521341487,0.7173672576563438,-0.9564030587193926,-0.20840150570033647,-3.0035730326266536,1.4131330669419144,-0.9423325874098929,1.59329058164082,-0.9407988633070177,0.11166759802732851
317,3.936908167092938,2.3073866245427066,0.08343253241355401,0.4904146578013935,1.3843140044810602,0.38723434034016607,-3.3304504750850605,-0.03947510770582093,1.960140685304191,-0.12028234053018705,-0.4229147156901861,0.3759387189255229
318,-0.25511566109103884,-1.379418954534463,-0.2532887128013005,1.8375258865861832,0.929123349321564,1.937224835409485,0.12549387218646715,-2.3213983409595516,-0.7391013831042719,-0.6352116880532455,-0.49749923186095746,0.09267036078227997
320,-0.9510876852569959,-3.2110014608380806,0.17808458884996592,-1.0080935067958827,3.74642755973691,-1.4485128371741247,0.6888709847117696,0.5162709703445891,-0.15052416650180006,-2.467269231042711,0.7828034658281035,0.3477935803528681
324,-1.239683068773679,1.9057661048947847,1.762113651003182,-1.411771495418045,1.3511696247283098,-1.8575529734979146,-1.8814822690712145,-1.4268922614826345,2.5366024651645693,0.5461683359309569,0.5006137764750681,0.4289452322091432
326,1.6830283165534254,-0.09543419048607213,-1.5618056516513632,-1.884336106283698,-3.139924678492673,2.8112605320826534,-0.18888869829388957,-0.49403027214227413,-0.5121164703406482,-1.288103072396185,-0.4049085228520688,0.2968843127673906
332,-2.6037863831194348,-0.14121381358380503,-1.891371187243334,2.216745486416401,4.096224268335912,0.19620022278769095,0.3085409367958114,0.036712322479096116,2.001919471204255,1.7055529682218884,0.6049862566290982,0.11503126304185785
333,1.3640596607938424,-1.8876932539686537,0.427110406271564,3.4108283550522382,-0.3699609943349101,0.3196965318322176,0.8013244534822469,2.783689710227783,-1.160401665872088,-2.0515694265919615,-0.20001770564415888,0.03493127033863619
335,0.2184596321005275,4.869342641533984,0.23652170140213838,0.7859057052426598,-0.8450991593106224,-1.7833366024208896,-2.6110488222127994,2.491347532670405,-0.11456962103191531,-1.3625460719897848,-0.22248371673260273,-0.2343134271978808
350,2.6801377940809843,3.1073981913501747,-0.7672912979774205,1.4340332098509052,0.46612174382413496,-0.7727922308357319,-5.3255426051481205,1.1471835437211633,0.6678993136459356,-1.214239742311141,0.22520548573756194,-0.6138492368208066
354,-0.8220177992497827,-2.6458460985009946,-3.9068448111684506,-1.6746345591070957,2.307117169994369,-1.7899183546903852,-0.20755595288158696,1.25982549904121,1.4567264912412419,-1.6514165606868068,0.7656172350557902,0.8982981144020316
355,-1.047747302717344,-1.077344826030219,5.34478941133057,-1.7113213540014065,-1.0297006947679261,-3.228368770898379,1.4724437910289943,0.633165099383137,0.25218646211758844,0.6972361893378365,-0.06821176702101284,-0.0019864974110365696
372,-2.986367669117912,-1.2639451993014745,-2.82805747176767,3.1983745673607924,-0.04687163790400089,0.7861208417222817,2.009522994772093,0.6253096736625904,2.933668700239349,1.9875864397180836,-0.20145212354873687,0.3580267324840323
378,-0.8288283189666242,1.6888309145457423,-2.6559592276589457,-1.5876921250937643,-1.6180015996352994,0.9625976689636841,2.6746665238411453,0.17156572861616848,2.5340340019140757,0.35292508639157694,0.6532722870285327,0.07595644691499104
388,-0.7929618060835153,4.369191002140632,1.9253979042452989,0.9735830145245606,2.9376969632413874,-2.3113937221739826,-0.6035127967684841,1.2777987919068672,-2.129946283063684,-1.774110533805343,0.27109929041932157,-0.3317229598042787
395,0.36222987741132706,-3.384815191518504,2.0106522807050236,-1.5932129534609458,-0.6241454781380664,-1.7383276846485032,-3.0999841319191583,-1.2655939819341862,-0.9108013819792024,0.7657108794645697,-0.9049311247082286,-0.12498622117136715
401,-1.9531718871641315,-0.7889278828958648,3.0355183973895903,-0.5341288021362568,-0.27590827081664493,-1.1495408940266223,0.11473346607733462,-0.13207010411749567,1.5508724152755629,1.1424191312847107,0.06122628639828115,0.19394616767175352
403,0.36870696603714553,-0.7448898975733218,0.33961842563442957,1.0969748365005594,1.4008712261391585,-3.9363235861886956,-1.5995756553017284,-1.4480820887698365,-1.6205262695488312,1.5603295923995655,-0.5058544171888046,0.41016878155673286
404,1.1599223018307536,-3.9960496442808697,-2.0125085943639696,-1.9964405923094062,-2.2795631506332863,2.1348424196302784,-2.806726644653339,-0.07829723116911483,0.5134188824357053,1.381175739425456,-0.3132145796083249,0.09398322550540739
416,3.9199696606668093,-1.1842906962609363,-3.9545979021627016,-0.7977030118043017,0.23448351682363194,-3.2645732693916436,2.018885666531705,0.9343057888278474,-2.324539158602836,-0.674491951717892,-0.05197395684173456,-0.5165636203217954
417,-4.3975705413453126,-0.43610136132332855,1.4902984101237389,-1.6615578362424297,-1.7386521284553964,1.442399507391861,3.6763654252923637,0.7577056048275964,-1.070004402093959,-0.24254449946783346,-0.4139902837964857,0.06663870069676159
418,2.1681504577716484,6.24185797494615,0.8377904221446205,1.1184312561108682,1.4374607777639292,-2.588775497034384,-0.8725673991777092,2.0236465657947824,-0.22913881548309256,1.00791623961437,-0.48587654525528395,0.15695799046082992
419,-1.8009851890112658,-2.3318708200172646,0.6790575153413465,0.10536108773438169,-3.1810313212252215,-0.7493362933078278,-2.5887038994167164,-0.8575546543684908,3.2687125891727282,0.7482459533465,-0.007779698199902874,0.13095928791361322
420,2.648480179172461,3.3241448493372494,2.939202762070177,-0.2189249074571661,-1.3930242807137394,1.4474494396394124,1.6434617856315121,-0.4797688533155806,-1.1096020126681245,-0.6656892057663941,0.5210209338607209,-0.21012453590536984
421,0.5746853862808992,3.1246489849941925,0.45685208838358166,1.3000397375662474,-3.4348774840404817,-0.46567750367866234,0.524951518945069,-2.2954873991003297,-2.373647439744013,-2.1318877888243133,0.46092783259248404,-0.2442425817284808
425,1.2884546546587616,2.550346505072069,3.7214850626473597,-3.2259174816361593,-1.703807403611204,0.17512557845874147,1.7885236752012668,-0.6290842569043391,-0.44737138730032255,2.048129073364666,0.02756345381479819,0.4901938945141071
426,0.4432945155977693,2.3974573119819036,-1.8502249086442122,-2.9462610779399796,3.140932343586659,0.3505888526442298,-1.7864475843879166,2.0210667838031275,1.3319015477302674,-0.05054332377598611,0.05097868225763082,-0.15214953466142256
435,-0.7512919992298137,2.095923471811724,-4.0102013255942035,1.468572705241589,-3.157975830199603,3.3482966661112337,0.266920748960965,0.5264001342180399,0.5443541224935158,2.1292619754883635,-0.42122131677234265,-0.5406111243098629
438,-2.0797992916902617,-2.9342030536917347,1.3391162393598677,1.7333423758908704,-1.5276428831997277,1.942182345190902,0.5956089734144153,0.5451346788118623,2.319642690647772,1.012238363777088,-0.23302488912384495,0.19714136541400507
444,1.3440261850554178,3.146327897669032,0.15520298680840472,1.864924992104503,2.0108703823386143,0.28021856098031794,0.10247396042537874,0.8230393614155495,2.0570046881397746,0.8142030448551042,-0.9429248629054215,-0.2178368508764121
464,4.077074165991216,1.3606316580328846,4.853005371763003,-2.4059075059015895,0.9630489071654181,-3.6653933210485414,-1.533919519520269,-0.7781291353110761,-2.3243353425209103,-1.3277096821224603,0.22962683122652644,0.25753732523676454
466,-0.9375520397562019,0.8300026343592252,1.4539245792739766,-0.5506634996743206,-2.0326016319107985,0.23499189034175763,-3.5166169172143413,-0.4020165763212034,-0.18617817893540128,2.1344256579147167,-0.45901664666007524,-0.03696256998105041
476,-0.5761699632534096,-1.8621310126033979,3.8726527294738107,-1.7390794387963497,-1.221760566161748,1.5176020687660092,-0.4184500219707996,-1.7872822925223644,3.5556763952404578,-1.682631181203369,0.42879243111929544,0.3133475013404816
480,-0.5767354719827932,2.53845117729173,1.9298096485399125,-3.3692216625833935,2.158391251936253,-0.5806491466924146,-1.6161784481206536,-0.8758315096950826,-1.2467007819861566,2.1349657774544406,0.07703713409337609,0.15024325834513796
484,1.364086410260852,2.713912854782535,-0.1603058743721828,-0.780893727743914,2.2494783468538913,-2.050081698789295,-0.12060544979282274,0.6920400287427463,-0.989078816054721,-1.7893623020337235,0.09789619099453839,0.23947451790069144
485,-1.5501405946997184,1.0575074444892016,2.2401583124891395,0.9257121924496851,0.7221304966271566,1.8397342846362206,1.268772926548754,0.3664079442270325,1.8906748177534058,1.6663884007878016,0.3922198781580287,0.48071142558959995
487,-0.1510984537056804,6.819952072445274,-0.32714262367758956,-0.33580575499289317,-4.590830954404556,-3.534493063493654,0.33005563353077944,1.5748926923826139,-0.8929858533894307,-1.4537820374551433,-0.06171652660875271,0.631885015376501
488,-1.1650172073481637,2.4937407987004123,0.6628477514372277,-1.920567375960775,4.116171943915113,0.7332757438265497,1.1547958913977605,1.4193123560768717,1.9498256183063354,1.57009341085008,0.20405002009949813,-0.03801814113329508
495,-0.3485178404653792,0.8656409694269933,3.723118902456724,3.211500787524999,-2.0729401738401925,-0.2446392442864029,2.6913932221116252,-0.13001197790831953,1.8822836593093064,1.1815540324692844,0.6039522505548739,-0.44306050619127435
496,-1.1314533179804864,1.6389486458460976,-0.08068204539937142,0.15512857559905827,-2.4426818824425642,-1.7375554943435483,-0.678009284942208,3.2552859123716336,0.9591303753569015,-0.5756266141290673,-0.2164097419519593,-0.7456228020941613
497,0.001983663886077653,-2.225514470237691,-0.30136473813497766,1.9901650880635169,1.4796048071973242,0.30397848999306687,-3.782498420872232,-0.5085859971337038,-0.6521041394891556,0.3146711635903748,-0.5631218512952993,0.06944475051123256
505,2.2076949286389698,-2.164197157382551,-1.1083050491969146,5.759655712730447,-1.3002285240404345,0.7086800931496313,0.4755167412502142,2.021704753376388,-0.5551586201584309,-2.232785963097528,-0.3756616869840743,-0.647996533610212
512,-3.063650834544397,2.482803494370084,-0.6079840826413873,0.7638915377819352,1.7790557179323179,-0.09243986657221968,1.886919632410436,-0.26164076939623354,3.137968332747338,-0.1809890889593181,0.3173795169380859,0.44436056641619354
516,4.636802704348868,-1.6265419093523918,-1.7772732903346098,-1.396744852560982,0.45902921591409923,2.9883155831081725,0.16230866935169105,-2.616515748206464,-2.490153947970575,1.7060031445018677,-0.6830250512220322,-0.8370182327319209
526,0.335158211346983,-0.09855770119496968,-0.7329806999455877,-1.2053509543987033,-0.3694344272463329,-2.0238790605994312,-1.6383155754712755,-0.2996624874411695,-1.9235769949762531,1.731013718306049,-0.41513487149912576,0.27027431899959625
529,0.5229160990392238,-3.2982200614887023,1.5730359857419147,1.7302873891957085,-0.7694763701341831,-0.7443071087065005,1.3786383298180576,2.4117194635385615,0.07568080797142573,-0.967673520779667,-0.23315168616445875,0.07310022665705862
531,5.638502405218381,0.3146704890027161,1.8318312238462837,-1.0546503999959815,-0.0916926904507224,-1.6343776060284618,-1.261908265478325,0.9203670635923206,1.8696145488137748,-2.885613157474843,0.007604626112806878,-0.3230324303819747
534,-1.6962712608079482,-3.8437423672852478,-2.554959426847517,-1.8368940978843789,1.234468931656085,-2.5271661828401646,0.24361426571861994,1.4766597602652025,0.9457456642947988,-1.0624665307758314,-0.08673206181823617,0.24645440325612067
545,-0.04246414851807813,-0.2302111510852696,-2.350631999296666,-2.247063852247923,0.2998091362022109,-2.0034718984426427,0.32061567456810436,2.498560715793926,1.0276248928894376,-1.2284677672856994,0.07618053689638965,-0.02911393406096907
548,-1.2141598282710064,-5.356195835231678,-2.12267088733655,0.13535603681989233,-1.8948277708791372,-3.2171258799226585,-1.7902576110148338,-2.514345653564187,-1.1427793720124397,-2.554894436024143,0.15299021401009902,0.16638341826186265
557,0.3775109445531033,0.6893305732114852,-1.445627650131317,-0.2853992088655391,1.382927307736557,-0.044434172213207085,-2.712222474414249,0.4700654333784246,0.9369860780340891,0.4867834389033408,-0.4696530404505077,-0.5076661316309168
564,-5.74139887847576,0.5250480411837855,2.0706097072431877,0.31504742721585677,2.6713272890929862,1.695563070289181,1.8191975726888796,-0.6930098757424054,0.2717193741256709,1.058302896224509,0.19057676512447913,0.5972853067665201
567,3.5142009262382294,2.2321598139043957,-1.552834727656237,1.1613793690021734,-1.8861368224819246,-0.18560237532138246,-1.3613155300558002,2.9492993654440993,-0.30365042323088964,0.47329024502203176,-0.09098910934201776,-0.6789299330509275
572,-4.289778948518889,2.3309945353409245,2.5857836847904396,-0.3143457845391354,-0.6009786983884982,1.2280405030257797,0.1462419087156996,-1.2867152849339674,-3.246159735909438,-0.3254381310649529,0.2671430607761035,0.13075648804211748
574,5.066107448529946,1.8358684928818327,1.1559308179920786,2.463873529504964,-0.2546620141296183,-2.9894724044991285,-0.4693616410870855,1.1268892523537215,-0.10018966637262261,-2.6706822747388306,0.2798071365936038,-0.2750963152977529
578,-3.756776594719032,-4.167901419540266,4.7110076100615,-3.7106278361349534,-0.06320100534369885,0.10931704018355602,1.3164586999789678,-2.8246539207559986,1.1315934595739001,0.08477827997151194,0.11937063922408231,0.13186307153641186
580,-1.91848240344031,-1.9568278762671045,2.4190491228327287,-1.6485416277039924,-0.6620543465279007,-1.8070809052132324,-3.6955681704051138,0.22304433575269467,0.8409632051717637,-0.2648467300317576,-0.045076909126407605,-0.09870353848543822
581,-5.565533176490906,1.8610500268231538,1.314509472441104,-0.11360612568335676,-4.146754852507616,1.5524469258463685,0.8776432048716195,-0.8135390573070209,-0.04672958815931871,1.1018905075689576,0.4006332335936343,-0.22591122547478043
589,-2.548602280583466,0.10092563856972778,-2.2510468478402705,-1.380064086468709,-2.4862218979498603,0.2708728709773878,2.5126959202095582,-0.40564747385882904,-0.4963824182643055,-0.9242120299134501,0.4631165054792913,-0.19749690261310504
590,-4.137534417574015,2.6274846291823835,0.43029951154568824,1.5367122023583115,-0.5933076912398403,1.1686751364887042,-0.7139972233647139,-3.5513437803758636,-2.529750204907695,0.8100666286050052,0.6211947319496077,-0.13341512995986748
591,-3.179490964450991,1.1132216724617299,1.2733571085194357,0.022794047950148423,2.624040805417079,-0.4353402164619966,-1.4489846680759904,0.3329262646676631,2.8922666804700525,0.08537523506313255,0.5338278673265036,0.714655720334596
600,-3.8736201019834136,2.193865027003874,-2.847204709992197,0.5022437540531035,-1.307340850710158,1.910910533751661,-0.08676192916769034,1.2211995123124841,3.8197007327190864,-0.024984804654362813,-0.3293503955994144,0.31727986945402126
619,-4.864051337785049,-2.494519654411816,-1.5119275516708146,3.984587084756076,-1.5043746795672308,2.040636924435567,2.266600576897413,-1.172287355011524,0.2455432551757616,0.6147414509407798,0.03356492848837106,0.08031915110893634
